CmpdID,neuSmi,y_true
3086,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,4
7079,COc1ccc([N+](=O)[O-])cc1N,4
7660,CSc1ccc(Oc2ccccc2CN(C)C)cc1,5.52
12894,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4
6636,COc1cc(N2CCC3(CCN(CC(O)c4ccc5c(c4C)COC5=O)CC3)C2=O)ccn1,5.42
4690,CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(OC)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)nc1,5.38
7128,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4
7812,Cc1c(C(O)CN2CCC3(CC2)CC(=O)N(c2ccns2)C3)ccc2c1COC2=O,5.1
1367,CC(C)CCCCCCCCCCCCCCC(=O)O,4
2763,CCC(C)Cl,4
4136,CCN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)C(C)C1,6
11924,O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CCNCC1,5.07
4692,CCS(=O)(=O)c1ccc2c(c1)CN(C(C)=O)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,4.563333333
5280,CN(Cc1ccc(F)cc1)c1cc(C(=O)Nc2nncs2)ncn1,5.38
8655,Cc1ccc2c(c1)C(=O)OC2=O,4
608,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,5.14
2551,CC1OC2(CCN(CCc3ccc(F)cc3)CC2)CN(c2ccccc2)C1=O,7
2579,CC1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CCC6)c5Cl)c4c(=O)n3C)CC2)C1N,5.72
7148,COc1ccc2ccc(=O)n(CC(N)C3CCC(NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1,4.28
1651,CC(C)c1ccc(C(C)C)cc1,4
2296,CC1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CCN1C,5.92
4645,CCOc1ccc2cc(-c3nn(CC4CN(C)C4)c4ncnc(N)c34)ccc2c1,5.85
9557,Clc1nc2ccccc2s1,4
7922,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,4
2623,CC=CCC=CCCCCCCCCOC(C)=O,4.435103451
7338,COc1cccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc12,5
12231,O=C1NCCN1CCN1CCC(C2CN(c3ccc(F)cc3)c3ccccc32)CC1,7.63
2352,CC1CCC(C(C)C)C(O)C1,4
5511,CN1CCN(c2cc(C(F)(F)F)cc(COCC3(c4ccccc4)CCNCC3)n2)CC1,4.8
2978,CCCC(=O)OC,4
207,C=C(C)CNCC,4
11661,O=C(O)CCCCCCCCCC(=O)O,4
2308,CC1CC(C)C(=O)C1=O,4
4813,CCc1ccn2ccnc2c1N1CCCN(CC2CCN(C(=O)C3CC4CCC3O4)CC2)CC1,5.89
5235,CN(CC=Cc1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2,4.49
9836,FCCOc1ccc(CCN2CCN(CCc3ccccc3Cl)CC2)cc1,5.85
7684,C[N+](C)(C)CCCCCC[N+](C)(C)C,4
8722,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,4
2075,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,4
3342,CCCCCCCCCCCCCCCCO,4
1507,CC(C)N1CCN(c2ccc(C(=C(CCCO)c3ccccc3)c3ccc(Br)cc3)cc2)CC1,4.82
11307,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1cccnc1,5.51
9162,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,4.7
6678,COc1cc(OC)c2ccc(=O)oc2c1,4
12430,O=Cc1cccc([N+](=O)[O-])c1,4
6598,COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,5.72
12690,O=c1c2cc(Cc3cccnc3)c3ccccc3c2ncn1C1CCCCC1O,4.92
259,C=CC(=O)NC(C)(C)CS(=O)(=O)O,4
620,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,5.50802069
12079,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,4
10496,NCC(=O)CCC(=O)O,4
2614,CC=CC=CC(=O)O,4
4610,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,5.22
581,CC(=O)CCC1=C(C)CCCC1(C)C,4
3225,CCCCCCCCC(=O)Cl,4
10545,NCCN1CCNC1=O,4
2293,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C,4
11017,O=C(CC(=O)c1ccccc1)c1ccccc1,4
852,CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,4
11333,O=C(NC1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,5.079672779
8346,Cc1ccc(-c2ccc3cc(CCN4CCCC4C)ccc3n2)cn1,4.58
7206,COc1ccc2ncc(F)c(CCC3(O)CCC(NCc4ccc5c(c4)OCCO5)CC3)c2n1,5.65
5863,COC(=O)C(N)CCCNC(N)=N[N+](=O)[O-],4
12249,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,4
9472,Clc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,6.84
5868,COC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,4
10691,Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,6.74
2508,CC1COc2c(N3CCC(C4(N)CC4)C3)cc(Cl)c3cc(C(=O)O)c(=O)n1c23,4.38
8273,Cc1cc(O)cc(C)c1Cl,4
9927,IC(I)I,4
5848,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,4
5209,CN(C)c1ccncc1,4
196,C=C(C)C1CCC(C)CC1O,4
10864,Nc1nc(N)nc(NC2CC2)n1,4
7413,COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2cc[n+]([O-])cc2)CC3)c1,4.91
9037,Cc1nc(NCc2ccccn2)c2c(-c3ccccc3)cccc2n1,5.34
11247,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,4.78
3903,CCCn1c(-c2ccccn2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,6
1145,CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,5.24
11995,O=C(c1nnc(-c2ccc(OC(F)F)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.38
5621,CNC(=O)Oc1ccccc1C(C)C,4
4321,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,4
5279,CN(Cc1ccc(C(F)(F)F)nc1)c1cc(C(=O)Nc2nncs2)ncn1,4.85
11098,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(O)(c3nc4ccccc4s3)CC2)C1,5.21
8689,Cc1ccc2ncccc2c1,4
9541,Clc1ccccc1CN1CCc2sccc2C1,4.671339446
5283,CN(Cc1ccccc1)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,5.8
5432,CN1CCCC1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,5.33
1952,CC(c1ccc(Br)cc1)N1CCC(CCC(N)=O)(c2ccc(F)cc2)OC1=O,5.2
4578,CCOc1cc(C(O)(CCN(C)C)C(c2ccc(N(CC)CC)nc2)c2cc3cc(Br)ccc3nc2OC)cc(OCC)n1,5
1386,CC(C)CCOC(=O)C=Cc1ccccc1,4.408299967
5944,COC(=O)Cc1cccc2ccccc12,4
11826,O=C(O)c1ccccc1C(=O)O,4
12697,O=c1c2ccccc2nnn1CCl,4
204,C=C(C)CCO,4
8052,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3ncccc23)c1,5.72
3269,CCCCCCCCCCC,4
6026,COC(=O)c1cccc(Cl)c1,4
12617,O=[N+]([O-])c1ccc2c3c(cccc13)CC2,4
3204,CCCCCCC=CCCCCCCCC(=O)O,4
1213,CC(C)(c1ccccc1)c1ccccc1,4.39198386
2360,CC1CCC(Nc2ncc(C(N)=O)c3sc(-c4ccccc4)cc23)CN1,5.61
7759,Cc1[nH]nc(C(=O)NC2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)c1C,5.06
4039,CCN(CC)Cc1ccc(-c2ccc3ncc(-c4ccc(S(C)(=O)=O)cc4)n3n2)cc1F,5.28
8138,Cc1cc(C)nc(Nc2cc(NCC(N)CCS(C)(=O)=O)cnc2C(N)=O)c1,4.85
613,CC(=O)N1CCN(C2CC(n3cc(-c4ccc(Cl)c(N)c4)c4c(N)ncnc43)C2)CC1,4.91
12444,O=NN1CCCCC1,4
12615,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,4
123,C1CCCNCC1,4
11938,O=C(c1ccc(F)cc1F)C1CCN(CCCOc2ccc(-c3nc4ccccc4o3)cc2)CC1,6.07
7219,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5F)OCC(=O)N6)(CC3)CO4)c2n1,6.05
2751,CCC(C)C(C)=O,4
1467,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,4.332136324
3635,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,4
9686,Cn1cc(-c2nc3c(-c4ccc(CN5CCc6cc(C(C)(C)C)ccc6C5=O)c(F)c4)ccnc3[nH]2)cn1,5.58
11700,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,4
1553,CC(C)OC(=O)Cc1ccccc1,4
7071,COc1ccc(OC2CN(C(=O)NC3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)C2)cc1,5.69
2896,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,4
2973,CCCC(=O)Cl,4
5534,CN1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)CC1,6.51
7330,COc1cccc(O)c1,4
1321,CC(C)C1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,5.92
5691,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)c(C)n4)n3)cc12,5.52
9069,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.5
11738,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,4
3326,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,4
12750,O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc4c(cn3)OCCO4)(CC1)CO2,5.58
10439,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,5.23
6662,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,4
13185,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,4.571339446
13136,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,4
8068,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],4
274,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,5.25
8623,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C7CC7)oc6cc5CC4)n3C)cccc2n1,6
817,CC(=O)Oc1ccc(C(C)=O)cc1,4
12465,O=P(OCCCl)(OCCCl)OCCCl,4
11976,O=C(c1ccccc1O)c1ccccc1O,4
9663,Cn1c(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)nnc1-c1ccccc1,6.6
655,CC(=O)NCCNC(=O)c1ccc(O)cc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,5.92
5905,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2ccc(O)c(OC)c2)C1OC,5.804672779
2586,CC1c2c([nH]c3ccc(C(F)(F)F)cc23)CC2CCN(CCCC3CCOCC3)CC21,7.52
8021,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2N2CCC(F)(F)CC2)C3)ccn1,5.16
6465,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,4
9094,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(Cl)ccc(S(N)(=O)=O)c2Cl)CC1,4.28
12179,O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(I)c1,6.7
3218,CCCCCCCC(OC)OC,4
3800,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,4
10018,N#Cc1c(N)ncnc1N1CCCC1c1nc2cccc(C#CCCCC(=O)N3CCOCC3)c2c(=O)n1-c1ccccc1,4.5
9950,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,5.1
8506,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1nn(C2CCN(C)CC2)c2ncnc(N)c12,6.22
12071,O=C1CCCN1C1CCCCC1,4
834,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,4
10936,Nc1ncnc(Nc2ccccc2)n1,4
2088,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,4
4483,CCOCC12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2,6.1
3765,CCCCc1nn(-c2nc(N)c3c(n2)NC(=O)C3(C)C)c2ccc(Cl)cc12,4.91
7761,Cc1[nH]nc2c1C(c1cc(-c3cccnc3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2,4.54
5808,CNS(=O)(=O)CCN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,4.8
12372,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccc(Cl)cc1F,5.25
2331,CC1CC2CSC(N)=NC2(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)CO1,6.4
499,CC(=CC(C)CC(C)CC(C)C)C1CC(=O)OC1=O,4
8157,Cc1cc(CC(C)(C)O)cc(Nc2cc(NC3CCCCC3N)cnc2C(N)=O)n1,5.23
1708,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,5.460669723
1768,CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,4
4365,CCOC(=O)N1CCC(CN2CCC(NC(=O)c3cc(Cl)c(N)cc3OC)C(OC)C2)CC1,5.34
2743,CCC(C)Br,4
11410,O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(Cc2ccnnc2)CC1,4.92
3209,CCCCCCCC(=O)N(C)C,4
1119,CC(C)(CNC(=O)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1)N1CCOCC1,4.55
13022,Oc1ccc(Cc2ccccc2O)cc1,4
2346,CC1CCC(=O)C1=O,4
9173,Cc1ncc(CO)c(C=O)c1O,4
5079,CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1,4
5727,CNC1CCC(N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1,4.89
307,C=CC(=O)OCCCl,4
9290,Cc1ncsc1CCCl,4
3140,CCCCCC,4
9848,Fc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)ccn1,6.69
9809,FC(F)(F)c1cccc(Nc2cc3[nH]c(Nc4ccc(N5CCOCC5)cn4)nc3cn2)c1,6.3
12876,OCC1CCC(CO)CC1,4
11059,O=C(CCN1CCCCC1)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,5.04
2073,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,4
12988,Oc1cc(Cl)c(Cl)cc1Cl,4
5794,CNCc1ccc(Cl)cc1Oc1ccc(F)c(C(F)(F)F)c1,6.06
2003,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,4
6052,COC(C)(C)CC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1C1CCCNC1,8.4
2275,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1,4
1698,CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c2c(N)ncnc21,5.11
9202,Cc1ncccc1N1CC2(CCC(c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)OC1=O,4.3
13044,Oc1ccc2c(c1)Cc1ccccc1-2,4
1809,CC(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1,5.07
4335,CCOC(=O)CN,4
662,CC(=O)NCCc1ccccc1-c1ccc(C2CNCCC2c2cccnc2)c(Cl)c1,5.32
2,BrC(Br)C(Br)(Br)Br,4.30740056
12451,O=Nc1ccc(O)cc1,4
3737,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CCC)CC2)c2ncccc2c1,7.06
9880,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,4.704672779
7668,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,5.56
2582,CC1SC(N)=NC2(c3ccc(F)cc3F)COC(c3cnn(C)c3)CC12,5.32
1597,CC(C)Oc1ccc(NC(=O)c2cc(N(C)Cc3ccc(F)cc3)ncn2)cc1,5.39
12466,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.399102553
4901,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,4
3,BrC(Br)C(Br)Br,4
5425,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,5.321339446
541,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCO)c1ccccc1,4.75
10077,N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,5.26
6864,COc1ccc(C(=O)Oc2cc(O)cc3oc(-c4ccc(OC)cc4)cc(=O)c23)cc1,5.39
1531,CC(C)NCC(O)c1ccc(N)c(C#N)c1,4
5305,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,6.28911213
8965,Cc1nc(-c2ccc(F)c(F)c2)nc(OCCCN2CCCCC2)c1Cl,5.85
11174,O=C(Cl)CCl,4
12086,O=C1CCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.19
11448,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,7.1
4103,CCN1CC2(CCN(CCc3ccc(F)cc3F)CC2)OC(C)C1=O,5.6
3100,CCCCC(CC)COCCC#N,4
8118,Cc1cc(C)n(-c2cc(NC(=O)CC3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,5.38
3118,CCCCC(CCO)Nc1nc(N)nc2ccccc12,5.57
566,CC(=O)CC(=O)Nc1ccccc1,4
4389,CCOC(=O)Nc1c[n+](N2CCOCC2)no1,4
1336,CC(C)CC(C)(N)C#N,4
5021,CN(C)C(CCOc1cccc2ccccc12)c1ccccc1,5.121339446
2301,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,4.671339446
4367,CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(CC)c2ncccc23)CC1,5.54
8442,Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1,7.62
11689,O=C(O)CCn1c2c(c3ccccc31)CC(NS(=O)(=O)c1ccc(F)cc1)CC2,4
6005,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,4
9594,Cn1c(N2CCC3(CCCC3N)CC2)nc2[nH]nc(-c3cccc(Cl)c3Cl)c2c1=O,6.6
1326,CC(C)CC#N,4
4124,CCN1CCCC1CNC(=O)c1ccc(Cn2c(Cc3c(Cl)cccc3Cl)nc3ccccc32)cc1,5.8
1750,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,4
4078,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,4
263,C=CC(=O)NC1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)nc3)n2)C1,6.58
1475,CC(C)N(C)C1CCC(NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C(COc2ccccc2)C1,5.28
7204,COc1ccc2ncc(F)c(CC(OCCO)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.85
636,CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(c1ccncn1)C3)C2)c1cccc(F)c1,8
2567,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ncccc2F)C1=O,5.92
8128,Cc1cc(C)n(CC(NC(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccccc2)n1,5.55
10178,N=C(N)NN=Cc1ccc(-c2ccc(C=NNc3ccccc3Br)cc2)cc1,6.36
6686,COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3OC)CC2)c1,6.04
11424,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccncc1,5.29
9136,Cc1nc2ncc(Oc3ccc(Cl)cc3F)nc2c(=O)n1CC1CCCN(C(C)C)C1,4.48
10867,Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3ccc(F)cc3Cl)CC2)n[nH]1,5.4
6814,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,4.1
5720,CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43
8490,Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,4.5
5903,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,4.621339446
1763,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,4.696339446
4937,CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)CCCC2,5.07
625,CC(=O)N1CCOc2cc3c(cc21)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5
9650,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1,6.59
2960,CCC=CCCOC(=O)CC,4
241,C=CC(=C)CCC=C(C)C,4
11265,O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,5.026666667
5825,CNc1ccc(C=Cc2c(F)cccc2Cl)cn1,4.7
7785,Cc1c(C#N)cccc1C1CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2CO1,4.79
12816,OC(c1cccnc1)(c1cccnc1)C(Cc1ccccc1)N1CCOCC1,4.82
5991,COC(=O)c1c(C)cc(O)c(C)c1O,4
2392,CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)CC3CCOCC3)cc2)cc1,5.51
7480,COc1nc(C)nc(Cl)c1NC1=NCCN1,4
1389,CC(C)CCOC(=O)c1ccccc1,4
4986,CN(C)C(=O)CNCCc1cccc(OCCCC(C)(F)F)c1,5.12
5415,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,4
9786,FC(F)(F)Oc1ccc(Oc2ccc(CN3CCC4(CCCCO4)CC3)cc2)cc1,5.6
3930,CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1,4.8
538,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNC(=O)CC1)c1ccccc1,4.77
6054,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,4
147,C=C(C)C(=O)NCCC[N+](C)(C)C,4
10250,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,4
7492,COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,8.77
4834,CCc1nc2cc3c(c(Br)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.9
9613,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1C1CCCC1,6.7
12264,O=C1OC(CO)C(O)C(O)C1O,4
10230,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,4
669,CC(=O)NS(=O)(=O)c1ccc(N)cc1,4
9086,Cc1nc2ccccc2c(=O)o1,4
8713,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,5.47
3665,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,4
4482,CCOCC1(COCC)NC(c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.75
8555,Cc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,5.51
649,CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,4.7
2683,CCC(=O)OC1(C(=O)COC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4
2798,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CO)nc3)cc12,5.51
11563,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,4
8628,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6ncoc6cc5CC4)n3C)cccc2n1,5.4
342,C=CC(N)=O,4
1230,CC(C)=CCCC(C)=CC=O,4
2412,CC1CCCN1CCc1ccc2nc(-c3ccc(Cl)nc3)ccc2c1,5.44
4299,CCOC(=O)C1CCN(CCCCOc2ccc(S(N)(=O)=O)cc2)CC1,4.73
2166,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,4
855,CC(=O)c1ccc2c(c1)C(NC(=O)c1ccc(F)cc1)C(O)C(C)(C)O2,4
11243,O=C(NC1CC1)c1ccc(OCC2CC2CC2CCN(c3ncc(Cl)cn3)CC2)cc1F,5.92
5809,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,4
8714,Cc1cccc(C)c1C1(O)CCC(N2CC(NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)CC1,5.12
11568,O=C(Nc1ccccc1)c1ccccc1I,4
12132,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(O)COC7)nc56)(CC3)OC4)nc2N1,4.91
6287,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,4
11959,O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,4.13
