CmpdID,neuSmi,y_true
1671,CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,5.8
9315,CC(C)Cc1nccs1,4
10867,C=C(C)C(=O)OCCN(CC)CC,4
5013,C[C@@]1(c2cc(CNCC(F)F)c(F)cc2F)CCSC(N)=N1,4.83
6737,Cc1cc(-c2cnc(C(C)C)nc2C2CCN(CC(=O)N3CCOCC3)CC2)on1,5.44
10336,C#CC(O)C(CC)CCCC,4
8608,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4
6828,Cc1c([C@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@@H]3CO2)ccc2c1COC2=O,4.27
4681,CCOC(=O)C1=C(CN2CCS(=O)(=O)CC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,5.97
7869,Cc1occc1SSc1ccoc1C,4.310103451
8189,Oc1cc(Cl)c(Cl)cc1Cl,4
498,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,5.2
8792,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,4
1456,COc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1C,4.67
3829,CC1(C)CC(Cc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,4.77
440,NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,6.14
6107,Cc1cccc([C@@]2(CN)[C@@H]3CN(c4cnc5c(-c6ccc7nn(C)cc7c6Cl)n[nH]c5n4)C[C@@H]32)n1,5.23
1163,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ccccn5)CC4)ccc3C)cc12,5.24
5112,CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1,4.7
6428,Cc1cc(N[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,5.91
9323,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,4
13746,CC12C=CC(C1)C1C(=O)OC(=O)C12,4
8842,CC(=O)C=O,4
12826,NP(N)(=O)NC(=O)c1ccc(F)cc1,4
7515,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,4.621339446
10979,C=CC(=O)OCC,4
3225,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)cc12,4.92
9401,Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,4
13056,O=CC1CC=CCC1,4
3761,COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(OC)c2)CC1,6.51
10638,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,4
10274,CCCC(C)C,4
7491,C/C=C/C=C/CCCCCCCO,4.643436785
12298,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,4
4741,Cc1nnn(Cc2cc(C(F)(F)F)ccc2/C=C/C(=O)N2CCC(c3nnc(C)o3)CC2)n1,4.64
10012,CC1CC(C)C(=O)C1=O,4
8626,*O[Si](*)(C)C,4
12252,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,4
11281,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,4
11641,C=CC(=O)N(C)C,4
11310,Nc1ccccc1N,4
13580,OCCCCO,4
1144,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,6.863333333
4389,CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1-c1ccccc1,4.68
9708,Cc1c(N)cccc1[N+](=O)[O-],4
6372,Cc1cc(Nc2ccnc3ccc(S(=O)(=O)C(C)(C)C)cc23)n[nH]1,5.2
11226,CC(N)C12CC3CC(CC(C3)C1)C2,4
11361,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,4
12445,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,4
5839,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,4.5
2730,COc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,5.61
2827,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)c(C)c1,5.29
12628,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,4
6253,Cc1nc(-c2ccc(CN3CCC(N(C)C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)cc2)no1,5.19
177,CNC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC3)c12,4.96
3600,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN)c1ccccc1,6.03
10876,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,4
9969,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,4
13490,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,4
7140,C=CC(=O)O[Sn](CCCC)(CCCC)CCCC,5.160103451
5014,C[C@@H](NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,4.86
12649,Nc1cccc(S(=O)(=O)O)c1,4
13805,CC(C)(C)CCCCCC(=O)O.CC(C)(C)CCCCCC(=O)O.[Zn+2],4
12712,Nc1ccccn1,4
4913,CN1CCC(COCc2cc(C(F)(F)F)cc(C3(F)CC3)n2)(c2ccc(F)cc2)CC1,5.37
6427,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,4.41
13286,O=C(O)CNC(=O)c1ccccc1I,4
5496,COc1ccc(OCCCc2cccc(CCCOc3ccc(OC)cc3)[n+]2C)cc1,6.8
9553,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,4
7005,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,5.893383652
3290,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,4.5
1958,Cc1nn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)cc1CN1CC[C@@H](O)C1,4.51
3209,CCN1CC2(CCN(CCc3ccccc3F)CC2)O[C@H](C)C1=O,5.4
3573,CC(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,4.72
4963,NC[C@H](NC(=O)c1ccc(-c2cc(F)c(Cl)c(F)c2)[nH]1)c1nc(CO)cs1,6.05
402,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,6.4
10816,CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,4
2266,Cc1nc2ccc(Oc3ccc4c(c3)OCO4)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,4.87
1558,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5.29
10277,CCCC(C)C(O)CC,4
3481,COC(=O)C1=C(C)NC(C)=C(C(=O)NC[C@H]2CCN(CCc3ccc(Cl)c(F)c3)C2)C1c1cccc([N+](=O)[O-])c1,6.48
10901,CCN1CCCC1CN,4
11653,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,4
6984,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,6.138006113
11544,O=c1[nH]c2cc(Cl)ccc2o1,4
3664,CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(=O)O)c1ccc(Br)cc1,5.63
10237,CCc1nc(C)c[nH]1,4
2943,C[C@H](c1ccc(Cl)nc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,8.48
6176,C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)c1ccn(C)n1,4.96
4017,O=C1CC2CCc3cc(OC4CCN(C5CCC5)CC4)ccc3C2=NN1,4.75
6708,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CCOC1)C2,5.44
4375,NC(=O)[C@@H]1CC[C@H](c2ccc(Oc3ccccc3)cc2)N1,4.9
5596,Cc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,4.85
3916,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(N(C)CCN(C)C)nc5)cc4c32)C1,5.24
2942,CC(C)(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,8.33
5224,Cc1nc(C(N)=O)ccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,5.56
10770,CCCCOCCOCCOCCOCCO,4
2014,CC(C)(C)CCN1CCC(CNC(=O)Nc2cccc(Cl)c2)(c2ccccc2)CC1,7.06
8823,CC(=NO)C(C)=NO,4
11572,Clc1nnc(Cl)c2ccccc12,4
1799,Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1cc(F)c(F)c(F)c1,5.01
3737,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2F)c(C(=O)Nc2ccc(Cl)cn2)c1,5.38
5025,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(F)cc3)ccc2C1=O,6.52
9224,CC(C)C(=O)C(C)C,4
4087,COc1cccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1,8.34
2204,Cc1nc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1,5.02
6653,COc1ccc(-c2cc(CC3CCOCC3)nc(N3CCN(C)CC3)c2)cc1,6.1
10848,CCN(CC)c1ccc(N=Nc2ccccc2)cc1,4
3128,CN(CCC(=O)N1CCCC1)C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4.55
13506,OC1CCCCCCCCCCC1,4
861,CN1CCC(Cn2nc(-c3ccc4cc(OCC5CC5)ccc4c3)c3c(N)ncnc32)CC1,6.05
10388,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4
6126,NCC1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,5.12
3972,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(F)cn1,4.6
47,CN1[C@@H](c2ccc(OCc3ccccc3F)cc2)CC[C@H]1C(N)=O,4.3
8033,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4
9174,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,4
6881,CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,4.55
11856,CNC(=O)ON=C(CSC)C(C)(C)C,4
3081,CC(C)(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,5.36
9050,CC(C)(C)c1ccccc1O,4
8316,C=CCOCC(O)CS(=O)(=O)O,4
8109,CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,4
6266,N[C@@H]1c2ccccc2C[C@]12CC[C@H](c1cnc3c(N4CCCc5ncccc54)n[nH]c3n1)CC2,5
3665,C[C@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)C1CCOCC1,5.44
123,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,4.89
2420,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1,5.62
9892,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,4
11892,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,4
915,COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,5.96
2882,CC(=O)C1=NN2c3cc(Cl)ccc3OC[C@H]2[C@@]1(CCCN(C)C)c1ccccc1,5.7
11923,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,4
242,CCC(NCCCC[C@@H](C[C@@H](OC)c1ccc(F)cc1)C(=O)NO)c1ccc(F)cc1,5
125,COc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C(C)C,5.7
8480,c1cc(CCCc2ccncc2)ccn1,4
3236,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1cnccn1,6.5
11450,O=C(Cl)c1c(Cl)cccc1Cl,4
6005,CC1(CN)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,5.77
3175,Cc1ccc(NC(=O)[C@H](COC(C)C)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1,4.5
13632,ON=C1C=CC(=NO)C=C1,4
2549,C=CC(=O)N1CCCC(n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)C1,4.76
8371,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,4
10348,CCCCC(CC)COC(=O)c1ccccc1O,4
8583,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,4
9366,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,4
13035,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21,4
9205,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,4
3280,CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,5.28
11001,CCOC(=O)c1ccccc1C(=O)OCC,4
13607,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,4
414,CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@H]1CCNC1,4.76
874,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,5.83
9639,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,4
9161,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,4
8795,C=C(C)C(=O)OCC1CCCO1,4
4688,CCS(=O)(=O)C[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(-c3ccccc3)c2)C1=O,4.22
3284,CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,5.46
3604,COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@H]5F)c4n3)cnc2c1,5.41
5842,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.43
9144,C#CC(C)(C)O,4
7915,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,4
12695,Nc1ccc(O)cc1,4
12442,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,4
9761,Cc1cc(=O)[nH]o1,4
13540,OCc1c2ccccc2cc2ccccc12,4
527,Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1,7.3
11735,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,4
9101,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1,4
1698,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1,5.7
13300,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,4
12171,COc1ccc(NC(=O)CC(C)=O)cc1,4
13276,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,4
12412,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,4
2674,Cc1nnn(Cc2cc(Cl)ccc2/C=C/C(=O)N2CCC(Cc3ncc(C)o3)CC2)n1,5.28
1154,O=C(NC(c1ccc(F)cc1)c1ccc(F)cc1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,7
3070,Cc1cc(CNc2nc(N)nc3ccn(Cc4ncccc4F)c23)no1,5.68
12640,Nc1ccc(Cl)c([N+](=O)[O-])c1,4
10877,CCN(CCO)c1cccc(C)c1,4
8579,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,4
5798,O=S1(=O)CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,5
218,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,5.7
2155,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,5.55
8483,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1,4
5427,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N2CC[C@H](c3ccccc3)C2)ccc1CN,4.85
7970,C=CCn1cc[n+](C)c1,4
698,COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)C(C)O6)(CC3)CO4)c2n1,5.925
7624,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,4.398026927
3814,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)c(OC)n4)n3)cc12,5.44
8429,BrC(Br)C(Br)Br,4
12713,Nc1cccc2c(N)cccc12,4
7383,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,4.721339446
12543,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,4
11943,COC(=O)c1ccccc1C,4
5502,CC(C)c1cc(COc2ccccc2CC(=O)O)cc(-c2ccc3c(c2)[C@H](N)CO3)c1,4.62
8959,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4
10873,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4
6849,O=C(NC1CCS(=O)(=O)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,5.68
3296,COc1cc(/C=C/c2nc(N)c3ccccc3n2)ccc1-n1cnc(C)c1,6.85
6327,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F,4.89
3194,Cc1ccc(-c2cc3ncccc3c(NC[C@H]3CCCNC3)n2)cc1,4.8
3468,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,4.68
10750,CCCCOC(C)=O,4
1213,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(=O)n(C)c1,5.5
7194,CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O,5.042122887
2664,Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6ccc(Cl)cn6c5CC4)n3C)cccc2n1,5.8
613,Cc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,4.945
1696,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,4.58
7650,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,4.360103451
6328,CCNc1cccc(Nc2c(CC)cccc2CC)n1,4.96
2049,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,5.17
6792,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1,5.16
6085,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,5.05
6400,CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,6.34
10333,CCCCC(CC)C(=O)OC(C)C,4
6854,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1nnc(N[C@@H]2CCN(c3cccnn3)C2)s1,5.12
13246,C=CCCC(=O)O,4
2718,Nc1ccccc1NC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(F)cc3)CC2)cc1,4.49
11377,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,4
3905,c1ccc2c3c([nH]c2c1)C(C1CCOCC1)NC(c1nc(C24CC5CC(CC(C5)C2)C4)c[nH]1)C3,6.3
10340,CCCCC(CC)CNCC(CC)CCCC,4
3237,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1C(C)C,4.8
7606,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.427780672
3514,N=C(N)NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)cc12)c1ccccc1,5.02
10806,CCCOC(=O)c1ccc(O)cc1,4
1178,CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)C3CCCCC3)CC2)c2ncccc2c1,7.74
8261,CCCCCCCCCCCCOCCOS(=O)(=O)O,4
3711,O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)nn3ccccc23)cc1)NO,4.98
11220,CC(Cc1ccc2c(c1)OCO2)NO,4
5713,CC(C)CN1CCC(c2ccccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,5.22
5442,CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1O,6.06
7413,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,4.696339446
12387,CCC[N+]1(C)CCCCC1.F[B-](F)(F)F,4
7107,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)(O)C(F)(F)F,5.335998016
1197,CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,5.79
4658,COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,4.2
8484,c1ccc(OCCOc2ccccc2)cc1,4
7254,CCCCCCCCCCCCN(CCO)CCO,4.928579865
4086,O=c1ccc2c([nH]1)CCC(NCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)C2,5.12
4890,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,6.22
6491,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,5.8
3148,NC(=O)[C@@H]1CC[C@H](c2ccc(Oc3cccc(F)c3)cc2)N1,5.1
13092,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,4
10258,CCCC(=O)CC,4
10279,CCCC(C)c1ccccc1O,4
9465,CC(CO)c1ccccc1,4
3013,COc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,4.62
6345,COC(=O)C(CCCN1CCC(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,6.11
8404,CCC[N+]1(C)CCCC1.O=S(=O)(O)C(F)(F)F,4
661,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,5.64
12163,COc1ccc(CCC(C)=O)cc1,4
10836,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,4
4764,COCCC(=O)N1CCO[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,5.24
3920,Cc1cc(NC2CCc3ccc(Br)cc3C2)n2nc(C(C)(F)F)nc2n1,5.96
12962,O=C=NCc1cccc(CN=C=O)c1,4
6461,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,6
2738,COc1cc2c(cc1OCC(F)(F)F)CCN1CC(CC(C)C)C(O)CC21,5.19
3725,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(NCCCO)c(-c2cncnc2)c1,5.82
10168,CCC(CO)(CO)CO,4
4202,Cc1c(OCF)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,4.57
1909,CCOCCn1c([C@@H]2CCCN(C3CCOCC3)C2)nc2ccccc21,5.68
9325,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,4
11429,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,4
12082,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4
11565,Clc1ccc2cc3ccccc3cc2c1,4
4317,CCOC(=O)N1CCC(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,6.1
3105,Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,4.4
8915,CC(=O)Nc1ccccc1O,4
1129,COc1cccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)c1,4.68
12821,NNc1nnc(NN)c2ccccc12,4
10445,CCCCCCC(O)CCCCCCCCCCC(=O)O,4
5394,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3C3CC3)n2)ccn1,5.38
